X,Y
0.0,1.9960136793416914
0.08403361344537816,2.739972069445013
0.16806722689075632,2.038684153823809
0.25210084033613445,1.5693578993358681
0.33613445378151263,2.7615620386348287
0.4201680672268908,2.2694550218423295
0.5042016806722689,1.481376922836772
0.5882352941176471,1.904830660958196
0.6722689075630253,1.5621908733076215
0.7563025210084034,1.308600134517832
0.8403361344537816,2.4630887737658207
0.9243697478991597,2.9547083202350652
1.0084033613445378,1.3007162130904293
1.092436974789916,2.2814846183452855
1.1764705882352942,1.6746787154390865
1.2605042016806725,1.7564373081176519
1.3445378151260505,1.7038030378805655
1.4285714285714286,1.568004615160092
1.512605042016807,2.0242608139724134
1.596638655462185,1.5845249417944811
1.6806722689075633,2.1352284128899193
1.7647058823529413,1.9748809452754315
1.8487394957983194,1.8805259765667952
1.9327731092436977,1.546218168979201
2.0168067226890756,1.7116143347158337
2.100840336134454,2.377695612912878
2.184873949579832,2.2504585938121906
2.2689075630252105,1.5112223776007245
2.3529411764705883,2.0496661527146127
2.4369747899159666,2.3756935616858943
2.521008403361345,1.1652973594393141
2.6050420168067228,2.2716800961899675
2.689075630252101,1.6686881205270767
2.7731092436974794,2.2852993342965795
2.857142857142857,1.6183704217287416
2.9411764705882355,1.0975589496677405
3.025210084033614,5.186228781058419
3.1092436974789917,6.024042473330691
3.19327731092437,6.129861250860741
3.2773109243697482,5.547841687447796
3.3613445378151265,6.319296229388687
3.4453781512605044,5.16923996886552
3.5294117647058827,5.966960100676341
3.613445378151261,5.394491900118772
3.697478991596639,5.67408194609892
3.781512605042017,6.023699335658207
3.8655462184873954,5.569793317358024
3.9495798319327733,5.807722227885088
4.033613445378151,6.50314640460722
4.11764705882353,5.711554065238426
4.201680672268908,6.4178460560325705
4.2857142857142865,5.435146572671191
4.369747899159664,6.2649020889576414
4.453781512605042,6.72078431032895
4.537815126050421,4.764177749936355
4.621848739495799,5.601552372264762
4.705882352941177,6.28853606359027
4.789915966386555,5.898477306978504
4.873949579831933,6.185572936685654
4.957983193277311,5.698007406642089
5.04201680672269,6.04329489373645
5.126050420168068,5.92216138230396
5.2100840336134455,6.5838910308299035
5.294117647058824,6.127210421650607
5.378151260504202,6.168801331037601
5.46218487394958,5.794061516938767
5.546218487394959,5.756196887963753
5.630252100840337,5.783720906090189
5.714285714285714,6.1972260711891485
5.798319327731093,5.789507759589869
5.882352941176471,6.1448874284482065
5.966386554621849,7.03770039932272
6.050420168067228,10.435562351715847
6.1344537815126055,9.83698823391608
6.218487394957983,10.600606961081972
6.302521008403362,9.795962313489225
6.38655462184874,8.980937732411073
6.470588235294118,9.495956844541299
6.5546218487394965,9.064604039487072
6.638655462184874,9.824243257979346
6.722689075630253,10.009209189594776
6.806722689075631,10.838218656137641
6.890756302521009,10.163463686882082
6.9747899159663875,9.890449735595569
7.058823529411765,10.414702790591745
7.142857142857143,8.894432345496057
7.226890756302522,10.117807279054283
7.3109243697479,10.385432596943483
7.394957983193278,9.26070687711008
7.478991596638656,10.571877021603465
7.563025210084034,10.169248203747207
7.647058823529412,9.7923560430496
7.731092436974791,10.316390933053142
7.815126050420169,11.135346428902198
7.899159663865547,10.090933127529247
7.983193277310925,10.124110293150167
8.067226890756302,9.770319550229878
8.151260504201682,9.575077815267605
8.23529411764706,10.415167908272123
8.319327731092438,9.571958087045566
8.403361344537815,10.035783118609697
8.487394957983193,9.761171276617441
8.571428571428573,10.239489912873196
8.65546218487395,10.166831052643474
8.739495798319329,10.51876997212895
8.823529411764707,9.744991800572626
8.907563025210084,9.865062532353315
8.991596638655462,9.510618142108846
9.075630252100842,9.777853369961944
9.15966386554622,10.188650246522426
9.243697478991598,10.378494308322676
9.327731092436975,9.538917337911187
9.411764705882353,10.43480296005283
9.495798319327731,10.677818929402475
9.57983193277311,10.206717451611851
9.663865546218489,10.938397906279032
9.747899159663866,9.613105400448214
9.831932773109244,9.37767264834429
9.915966386554622,9.11063987554786
10.0,10.748022155744591
