X,Y
-10,294.9342831
-9.797979798,270.6399787
-9.595959596,275.0091733
-9.393939394,281.4110104
-9.191919192,235.4072294
-8.98989899,224.7923144
-8.787878788,250.6889395
-8.585858586,224.3278804
-8.383838384,189.7090737
-8.181818182,200.3140108
-7.97979798,170.8035776
-7.777777778,161.6113309
-7.575757576,166.8640388
-7.373737374,115.1029289
-7.171717172,110.4587906
-6.96969697,125.544883
-6.767676768,108.6123706
-6.565656566,127.4771719
-6.363636364,95.59984907
-6.161616162,78.32723482
-5.95959596,128.9441355
-5.757575758,88.41835829
-5.555555556,87.83204558
-5.353535354,51.77898791
-5.151515152,63.42364028
-4.949494949,70.81196266
-4.747474747,40.10072839
-4.545454545,65.40652235
-4.343434343,40.8966232
-4.141414141,42.33722999
-3.939393939,31.64355371
-3.737373737,76.47470357
-3.535353535,35.15552229
-3.333333333,10.51244809
-3.131313131,44.60363776
-2.929292929,0.466812339
-2.727272727,26.03677603
-2.525252525,-20.11320658
-2.323232323,-10.01796034
-2.121212121,18.19342306
-1.919191919,26.98084063
-1.717171717,13.83905831
-1.515151515,6.543783664
-1.313131313,1.524604999
-1.111111111,-23.08895833
-0.909090909,-8.735727143
-0.707070707,-4.127069879
-0.505050505,25.89757155
-0.303030303,11.54178728
-0.101010101,-30.43221419
0.101010101,11.71430871
0.303030303,-1.820102909
0.505050505,-6.763110958
0.707070707,20.14751415
0.909090909,29.91751111
1.111111111,29.55152831
1.313131313,-3.985146302
1.515151515,8.733107855
1.717171717,23.90564818
1.919191919,39.39917925
2.121212121,13.15756208
2.323232323,22.1255104
2.525252525,7.054506519
2.727272727,8.84446256
2.929292929,52.8513735
3.131313131,67.80279261
3.333333333,43.55979757
3.535353535,69.63753889
3.737373737,61.61135533
3.939393939,46.53286662
4.141414141,71.96467367
4.343434343,101.0438657
4.545454545,75.35785938
4.747474747,113.403372
4.949494949,35.99658858
5.151515152,111.3554055
5.353535354,103.4290344
5.555555556,102.7235567
5.757575758,117.7994029
5.95959596,83.71816563
6.161616162,126.8263357
6.363636364,146.3571275
6.565656566,177.0127324
6.767676768,145.5742957
6.96969697,148.4995494
7.171717172,163.608875
7.373737374,201.1715257
7.575757576,198.9028459
7.777777778,191.441833
7.97979798,222.256472
8.181818182,224.1316336
8.383838384,252.0068147
8.585858586,229.2815583
8.787878788,247.7029554
8.98989899,257.5924865
9.191919192,247.5876747
9.393939394,294.4485763
9.595959596,305.6603463
9.797979798,312.6994531
10,320.3082573
